#{"t_start": 1777040594.7399514, "env_id": "None"}
r,l,t
-2.062858,100,459.31428
-2.932777,100,459.633328
-4.928067,100,459.956574
-3.136101,100,460.28232
-3.394995,100,460.595284
-2.149982,100,460.920025
-2.156688,100,471.429569
-2.160684,100,471.735299
-1.486279,100,472.036696
-0.994364,100,472.432366
-2.437932,100,472.743032
-3.135368,100,473.031218
-1.398952,100,473.32405
-3.622073,100,473.608307
-2.19878,100,473.917883
-6.91608,100,474.20527
-4.2292,100,474.509881
-3.847038,100,474.822195
-2.656055,100,475.129798
-3.191512,100,475.442861
-3.421152,100,475.73587
-5.742214,100,476.081167
-1.276878,100,476.408438
-2.382221,100,476.712114
-4.037891,100,477.057016
-4.441613,100,477.384325
-2.296966,100,477.713656
-3.466344,100,492.090615
-4.125393,100,492.573552
-3.868786,100,493.068813
-2.611043,100,493.58696
-2.304612,100,494.055278
-3.459475,100,494.52368
-4.119102,100,495.022037
-3.777953,100,495.537385
-3.566487,100,496.007803
-2.850071,100,496.551501
-3.635826,100,497.054448
-0.951072,100,497.604843
-3.849954,100,498.178894
-2.880487,100,498.550501
-5.029599,100,498.891936
-2.878674,100,499.280972
-2.686368,100,499.612328
-3.249451,100,499.983682
-2.654064,100,500.345169
-2.299156,100,500.710737
-3.322725,100,512.048749
-2.612149,100,512.371599
-4.73674,100,512.703117
-2.656533,100,513.143536
-2.314864,100,513.451169
-3.093217,100,513.750803
-1.672785,100,514.063329
-2.267925,100,514.387014
-1.976993,100,514.735632
-3.108592,100,515.110993
-3.944072,100,515.446748
-1.759087,100,515.785017
-2.52832,100,516.136959
-2.987968,100,516.501848
-1.251228,100,516.861397
-3.975766,100,517.258281
-2.494307,100,517.64235
-2.25616,100,518.017316
-3.001613,100,518.4238
-1.763499,100,518.827858
-3.886836,100,519.305726
-3.801696,100,530.353137
-1.063088,100,530.684734
-4.334533,100,531.013335
-3.260796,100,531.358727
-3.426604,100,531.663501
-1.429326,100,531.985255
-2.119071,100,532.313393
-5.177889,100,532.609724
-2.538527,100,533.010499
-4.519804,100,533.330302
-1.372824,100,533.622169
-3.56573,100,533.927356
-4.501412,100,534.225451
-1.975921,100,534.545797
-4.231946,100,534.86045
-1.19416,100,535.156832
-3.585033,100,535.449868
-5.560659,100,535.771141
-2.733386,100,536.080922
-2.29623,100,536.390316
-4.02755,100,547.21778
-3.537473,100,547.546904
-4.805013,100,547.882492
-1.138588,100,548.211261
-4.408049,100,548.551925
-4.546531,100,548.881304
-4.202058,100,549.203731
-2.436043,100,549.541817
-1.449319,100,549.86766
-4.496502,100,550.195553
-1.657274,100,550.509076
-3.460247,100,550.839078
-2.727075,100,551.171893
-4.526638,100,551.503613
-2.064234,100,551.82828
-3.987275,100,552.124984
-1.271632,100,552.425567
-4.127308,100,552.721013
-2.788486,100,553.035923
-1.557506,100,553.338952
-4.852709,100,553.649536
-2.94688,100,564.258496
-4.78881,100,564.573102
-0.936347,100,564.871135
-4.321019,100,565.185577
-2.246757,100,565.494931
-2.400745,100,565.796416
-2.050468,100,566.100846
-1.2233,100,566.410919
-1.462583,100,566.714847
-1.047867,100,567.06038
-1.090949,100,567.387735
-1.025749,100,567.716252
-3.261007,100,568.041833
-3.388784,100,568.366744
-4.075692,100,568.728099
-0.953403,100,569.062744
-1.935462,100,569.393406
-2.90211,100,569.751585
-0.921878,100,570.133325
-1.570464,100,570.45474
-2.358126,100,581.087628
-1.744896,100,581.479772
-1.956635,100,581.852677
-3.228856,100,582.248745
-2.165997,100,582.591862
-2.599546,100,582.972318
-4.909845,100,583.41309
-0.850647,100,583.785702
-2.43702,100,584.202396
-3.487146,100,584.547688
-1.577698,100,584.878895
-4.674708,100,585.228262
-4.954567,100,585.582921
-2.868322,100,585.935749
-1.494153,100,586.292368
-1.279301,100,586.650415
-1.021201,100,587.02379
-1.896605,100,587.390727
-1.650517,100,587.792444
-3.656822,100,588.191307
-4.160559,100,588.565055
-1.468856,100,599.569278
-2.591605,100,599.927094
-3.366927,100,600.2771
-0.767216,100,600.614055
-4.471209,100,600.959647
-4.473231,100,601.291721
-2.753577,100,601.613891
-1.225301,100,601.943434
-1.080543,100,602.276714
-1.135102,100,602.568466
-1.104605,100,602.899314
-2.518799,100,603.213382
-4.390717,100,603.506629
-2.144907,100,603.806154
-1.288347,100,604.103211
-3.164776,100,604.409082
-1.712221,100,604.716293
-3.956652,100,605.033441
-1.402822,100,605.369191
-1.951863,100,605.68321
-2.495812,100,616.882119
-1.206337,100,617.205509
-1.689043,100,617.505713
-1.007832,100,617.87805
-0.74793,100,618.216691
-1.368621,100,618.554696
-0.785849,100,618.881231
-1.026818,100,619.212852
-2.012031,100,619.536865
-2.966842,100,619.874254
-0.90405,100,620.221493
-3.61916,100,620.535449
-2.618746,100,620.85478
-2.258221,100,621.181999
-1.344231,100,621.50252
-2.204826,100,621.824027
-1.399581,100,622.175496
-0.82021,100,622.498824
-1.583003,100,622.803877
-3.230682,100,623.130034
-1.707491,100,623.450357
-4.041688,100,633.930635
-1.426467,100,634.330757
-3.070873,100,634.654325
-0.972647,100,635.063865
-2.3867,100,635.469521
-2.22827,100,635.836318
-1.523032,100,636.202154
-0.789076,100,636.60929
-1.604077,100,636.982418
-1.554394,100,637.305809
-2.040503,100,637.612656
-3.586832,100,637.923544
-2.23485,100,638.246212
-2.506276,100,638.559389
-2.655962,100,638.896794
-1.440178,100,639.230332
-1.195255,100,639.559866
-1.865988,100,639.900212
-3.799061,100,640.243049
-1.459053,100,640.564267
-1.472015,100,651.511949
-3.712489,100,651.872393
-4.18187,100,652.253338
-0.832108,100,652.648869
-1.105911,100,653.01593
-3.828917,100,653.361002
-3.865657,100,653.856305
-1.590287,100,654.199389
-3.346197,100,654.567842
-1.706857,100,654.911004
-0.949126,100,655.258699
-1.10649,100,655.604221
-4.408596,100,655.938803
-2.52124,100,656.284008
-1.168182,100,656.711488
-1.470848,100,657.045267
-1.121353,100,657.353206
-1.065008,100,657.656179
-0.976502,100,657.969625
-2.727828,100,658.290725
-3.331691,100,658.656282
-2.402775,100,669.366707
-1.447149,100,669.719451
-0.936882,100,670.053168
-2.356865,100,670.376028
-1.746333,100,670.696284
-1.093869,100,671.026883
-1.272767,100,671.361012
-1.768414,100,671.714494
-0.862484,100,672.165781
-1.199364,100,672.557724
-3.490166,100,672.907092
-1.893523,100,673.261246
-1.17131,100,673.708472
-3.044912,100,674.058901
-4.096894,100,674.393577
-4.000069,100,674.737346
-1.25261,100,675.074342
-2.687537,100,675.414487
10.220284,21,675.4891
-1.522058,100,675.832793
-1.431729,100,676.178238
-2.658956,100,687.901575
-4.024873,100,688.221472
-3.298329,100,688.53494
-2.629816,100,689.00396
-4.188813,100,689.335558
-0.948982,100,689.669258
-2.355803,100,690.109937
-4.099616,100,690.446913
-2.341827,100,690.778389
-1.427554,100,691.129175
-2.275765,100,691.454657
-2.935085,100,691.779978
-1.256564,100,692.126413
-1.628781,100,692.452702
-3.150183,100,692.778344
-2.584507,100,693.176973
-0.916214,100,693.608443
-2.985826,100,693.940486
-1.564023,100,694.241905
-4.814866,100,694.5464
-2.083837,100,705.378093
-4.116591,100,705.691071
-3.252076,100,705.994752
-1.312982,100,706.306849
-1.71712,100,706.632946
-2.309137,100,706.944774
-1.185794,100,707.260007
-1.551946,100,707.555962
-4.253603,100,707.876056
-2.763953,100,708.201551
-3.110766,100,708.530354
-3.283435,100,708.856591
-4.094128,100,709.198934
-2.493371,100,709.54766
-1.930039,100,709.876586
-1.79121,100,710.218044
-2.141922,100,710.552611
-1.85995,100,710.882618
-3.358627,100,711.214439
-1.574009,100,711.534035
-1.413671,100,711.870138
-3.214142,100,723.156217
-1.59372,100,723.544977
-1.901912,100,723.947863
-2.3289,100,724.406581
-1.962885,100,724.767969
-3.341354,100,725.091438
-1.665999,100,725.432076
-1.035604,100,725.72593
-1.981943,100,726.042387
-1.53699,100,726.349069
-3.018782,100,726.65278
-1.134215,100,726.948605
-2.116241,100,727.261007
-3.104693,100,727.583717
-2.566017,100,727.884045
-2.872582,100,728.196272
-4.420633,100,728.488432
-0.84401,100,728.794805
-2.106469,100,729.12105
-0.675965,100,729.443542
-2.617914,100,740.541412
-1.075991,100,740.923924
-4.088294,100,741.288772
-1.944841,100,741.648719
-2.526451,100,742.012647
-1.472258,100,742.362209
