#{"t_start": 1777452907.7751002, "env_id": "Reacher-v5"}
r,l,t
-55.109738,50,140.180661
-56.968167,50,140.330413
-50.721338,50,140.49029
-53.142526,50,140.644309
-62.217833,50,140.800829
-50.811556,50,140.948313
-54.924773,50,141.097561
-60.428514,50,141.26405
-60.591294,50,141.434402
-52.742017,50,141.594725
-54.024444,50,141.748918
-53.2313,50,141.89999
-55.204161,50,142.053152
-57.303107,50,142.216214
-57.260666,50,142.370604
-44.086746,50,142.52822
-55.023492,50,142.685049
-62.613175,50,151.020904
-50.712604,50,151.173001
-50.055721,50,151.329706
-57.120768,50,151.484514
-59.202589,50,151.653843
-53.77827,50,151.805702
-54.240923,50,151.97978
-55.567884,50,152.145075
-52.842631,50,152.299111
-57.395291,50,152.454
-54.731315,50,152.615988
-57.805129,50,152.767072
-51.300254,50,152.917208
-62.144182,50,153.072623
-53.989494,50,153.219155
-60.639449,50,153.366879
-59.966162,50,153.528758
-52.604811,50,153.687769
-53.248479,50,153.83943
-48.394927,50,154.005886
-57.609075,50,154.175778
-56.467938,50,154.327069
-54.924113,50,154.481032
-48.948117,50,154.647046
-48.413009,50,154.797765
-50.637941,50,154.950289
-52.435653,50,155.108237
-50.588039,50,155.265881
-57.06083,50,155.451011
-55.028189,50,155.622887
-57.764311,50,155.771409
-54.411765,50,155.958927
-50.826113,50,156.155221
-47.681835,50,156.323051
-55.421965,50,156.471128
-57.464452,50,156.641725
-45.750176,50,156.822799
-53.674177,50,156.989639
-58.138947,50,157.149657
-45.902254,50,157.305029
-55.696961,50,157.45671
-60.278424,50,167.345007
-48.646588,50,167.509768
-51.448313,50,167.684766
-53.166483,50,167.854444
-58.62944,50,168.01971
-45.254044,50,168.175791
-57.053073,50,168.3451
-54.154287,50,168.509107
-45.89357,50,168.674109
-51.444162,50,168.837957
-51.042019,50,168.994299
-52.386199,50,169.178787
-57.042072,50,169.350163
-53.379042,50,169.511965
-56.033188,50,169.694746
-52.700257,50,169.861329
-58.28381,50,170.021213
-53.206298,50,170.184185
-46.791696,50,170.34977
-55.15458,50,170.51507
-57.796734,50,170.686618
-53.29819,50,170.850006
-45.839981,50,171.008074
-57.736703,50,171.178655
-54.121631,50,171.361364
-58.36447,50,171.528179
-60.55052,50,171.701095
-43.750811,50,171.860492
-57.043049,50,172.021293
-52.802164,50,172.181907
-57.143044,50,172.350592
-54.680983,50,172.520017
-49.586683,50,172.684911
-50.231803,50,172.842285
-53.692633,50,173.014669
-50.117137,50,173.18685
-51.804911,50,173.370162
-45.465131,50,173.575425
