#{"t_start": 1776854776.4428172, "env_id": "Reacher-v5"}
r,l,t
-14.966006,50,586.601758
-10.102994,50,587.607664
-15.300908,50,588.629589
-9.711048,50,589.627491
-9.001624,50,590.653826
-13.479116,50,591.668652
-8.127391,50,592.688182
-11.258161,50,593.710061
-15.797858,50,594.747699
-5.578852,50,595.756778
-7.855231,50,596.774438
-9.656759,50,597.787199
-13.200204,50,598.811399
-7.913141,50,599.8333
-11.490762,50,600.856567
-11.9058,50,601.873101
-11.314008,50,602.921132
-14.44526,50,603.939914
-11.394612,50,604.962503
-16.520818,50,605.985016
-12.531099,50,607.017376
-9.497431,50,608.037162
-16.563793,50,609.052623
-14.177408,50,610.067402
-9.769105,50,611.091319
-12.763667,50,612.106871
-10.005749,50,613.125302
-13.618139,50,614.144144
-7.606865,50,615.169756
-13.547383,50,616.180059
-16.230057,50,617.192822
-8.101718,50,618.209999
-6.58571,50,619.241002
-14.708416,50,620.252569
-3.273805,50,621.27284
-9.159737,50,622.283063
-4.165339,50,623.321754
-12.261522,50,624.340803
-5.239215,50,625.360072
-11.098289,50,626.376436
-6.05369,50,627.40294
-8.943873,50,628.41344
-8.568305,50,629.437262
-11.140742,50,630.449992
-11.323512,50,631.48899
-9.220132,50,632.506498
-7.786216,50,633.52523
-6.775432,50,634.532109
-8.258724,50,635.552651
-10.697011,50,636.564864
-10.533737,50,637.58254
-9.522026,50,638.611645
-14.45575,50,639.642767
-10.574609,50,640.653263
-15.041591,50,641.679068
-10.60336,50,642.699823
-15.591423,50,643.775126
-8.715777,50,644.873305
-9.601765,50,645.887485
-5.864028,50,646.904767
-12.528591,50,647.941988
-8.662597,50,648.961006
-12.486765,50,649.982169
-8.357607,50,651.003659
-14.651851,50,652.026348
-5.747526,50,653.032551
-8.550911,50,654.050588
-11.503,50,655.063362
-6.802607,50,656.088294
-7.194287,50,657.140601
-9.495151,50,658.156422
-9.980789,50,659.165076
-6.451432,50,660.186533
-8.05632,50,661.201872
-17.494244,50,662.217775
-12.588981,50,663.238853
-16.214814,50,664.269142
-14.91952,50,665.28532
-15.269713,50,666.295327
-12.061201,50,667.308681
-8.425209,50,668.357947
-6.360385,50,669.377435
-7.784444,50,670.437181
-13.887265,50,671.446922
-5.819097,50,672.477778
-19.348508,50,673.488241
-11.612057,50,674.520494
-15.092026,50,675.528852
-6.268077,50,676.552722
-10.261642,50,677.570932
-17.434762,50,678.590696
-16.096634,50,679.605863
-10.297545,50,680.634339
-8.964213,50,681.646866
-8.218494,50,682.657358
-13.213674,50,683.680871
-13.674725,50,684.699536
-14.182767,50,685.717196
-8.935118,50,686.778758
-15.281432,50,687.809869
-9.371689,50,688.828466
-3.329829,50,689.846697
-9.019143,50,690.866174
-7.520388,50,691.894028
-10.729149,50,692.926915
-7.89342,50,693.947658
-6.831579,50,694.964318
-7.39466,50,695.984797
-8.172063,50,697.008474
-9.585753,50,698.025676
-13.17059,50,699.039402
-10.811825,50,700.053195
-10.684318,50,701.071131
-6.691234,50,702.09089
