#{"t_start": 1777465446.5311227, "env_id": "Reacher-v5"}
r,l,t
-8.418766,50,1459.067814
-10.151423,50,1462.239909
-11.727444,50,1465.511335
-12.705946,50,1468.711108
-9.057492,50,1471.868035
-6.981235,50,1475.061399
-11.725067,50,1478.310488
-9.965588,50,1481.641181
-6.199386,50,1485.130573
-8.26477,50,1488.364693
-9.676625,50,1491.6012
-12.276025,50,1494.852217
-9.858146,50,1498.988092
-9.569545,50,1502.268152
-11.647167,50,1505.722692
-9.099402,50,1508.932907
-10.675892,50,1512.154516
-8.941811,50,1515.410492
-5.87582,50,1518.966337
-14.526297,50,1522.390063
-10.244726,50,1525.616206
-8.632229,50,1528.865807
-8.212666,50,1532.145318
-12.053934,50,1535.364452
-8.06781,50,1538.593579
-12.017651,50,1541.922
-9.979437,50,1545.401571
-10.651086,50,1548.765768
-11.863107,50,1551.981501
-7.465004,50,1555.191246
-12.243113,50,1558.56973
-6.745179,50,1561.832845
-8.545225,50,1565.036212
-14.194382,50,1568.265601
-11.09064,50,1571.702546
-7.802182,50,1574.983693
-14.626608,50,1578.220138
-14.235814,50,1581.426414
-8.078177,50,1584.831275
-11.862116,50,1588.248924
-12.349067,50,1591.580056
-10.280763,50,1594.827854
-11.334749,50,1598.316291
-8.764737,50,1601.738633
-13.022962,50,1605.027845
-13.630122,50,1608.286065
-6.610879,50,1611.576995
-5.536228,50,1614.977814
-10.751175,50,1618.204525
-15.020491,50,1621.431995
-5.920621,50,1624.722656
-11.533076,50,1627.942063
-4.856819,50,1631.176947
-7.368967,50,1634.49931
-7.067509,50,1637.973327
-5.353521,50,1641.252494
-9.306224,50,1644.464882
-15.095272,50,1647.693317
-12.273615,50,1651.031878
-11.279974,50,1654.433826
-18.566305,50,1657.819354
-16.930911,50,1661.089946
-18.896264,50,1664.655126
-16.501764,50,1667.950814
-10.133679,50,1671.197377
-15.351501,50,1674.442299
-5.263872,50,1677.83031
-10.045429,50,1681.066185
-5.80963,50,1684.256765
-9.512132,50,1687.475221
-11.214435,50,1690.809303
-6.045797,50,1694.231959
-6.42963,50,1697.743493
-11.412157,50,1701.224475
-8.623866,50,1704.638382
-12.2843,50,1707.876641
-10.539045,50,1711.276377
-11.310852,50,1714.560565
-12.136604,50,1717.947037
-9.315345,50,1721.524789
-12.170489,50,1725.315049
-14.338474,50,1728.562103
-9.681054,50,1731.954165
-12.650289,50,1735.235987
-8.902262,50,1738.458761
-8.386883,50,1741.808854
-9.487928,50,1745.064713
-10.465388,50,1748.280915
-14.040889,50,1751.485694
-10.352074,50,1754.713907
-16.208028,50,1757.982414
-9.581243,50,1761.214082
-11.583313,50,1764.434592
-14.432585,50,1767.753622
-10.30987,50,1771.143774
-14.467858,50,1774.387105
-14.035171,50,1777.607309
-7.984582,50,1780.909959
-8.08737,50,1784.319535
-7.473489,50,1787.983475
-7.415761,50,1791.532607
-8.668652,50,1794.856784
-11.37451,50,1799.20842
-6.17653,50,1802.550124
-13.499398,50,1805.805403
-6.609048,50,1809.025833
-11.81513,50,1812.364619
-6.892493,50,1815.64415
-7.240345,50,1818.893479
-13.49308,50,1822.199923
-11.163166,50,1825.498124
-9.13744,50,1828.727856
-7.048606,50,1831.995182
-6.869326,50,1835.35551
-11.240502,50,1838.688774
-7.232221,50,1841.962371
-8.060293,50,1845.31362
-7.339999,50,1848.744635
-8.576111,50,1852.075704
-6.289531,50,1855.410628
-9.26915,50,1858.856185
-9.60242,50,1862.213827
-11.454017,50,1865.553787
-8.703863,50,1868.777426
-8.658861,50,1872.062111
-8.918399,50,1875.35824
-9.21895,50,1878.657679
-7.082373,50,1881.892293
-9.836158,50,1885.12577
-8.076923,50,1888.330007
-12.305183,50,1891.605172
-12.520807,50,1894.808324
-6.768103,50,1898.25314
-8.874528,50,1901.681387
-9.864545,50,1905.368585
-10.651981,50,1908.64466
-9.956013,50,1911.846554
-9.273957,50,1915.159442
-9.913441,50,1918.46209
-12.91897,50,1921.702745
-10.906551,50,1925.078202
-11.973198,50,1928.483536
-9.421311,50,1931.802066
-5.848269,50,1935.064275
-12.854705,50,1938.268298
-12.053532,50,1941.510112
-10.704473,50,1944.809206
-11.924696,50,1948.114444
-8.856992,50,1951.368021
-10.209437,50,1954.548287
-6.98301,50,1957.861409
-12.063519,50,1961.175138
-12.656659,50,1964.6649
-8.966029,50,1968.032912
-6.157001,50,1971.421199
-9.754521,50,1974.672607
-9.312696,50,1977.998042
-7.236558,50,1981.275406
-7.90826,50,1984.661783
-7.058621,50,1987.944984
-8.336992,50,1991.367839
-10.34773,50,1995.000596
-5.408307,50,1998.720949
-12.38113,50,2002.047327
-8.564699,50,2005.342216
-9.753347,50,2008.540063
-9.839456,50,2011.947045
-7.336738,50,2015.193096
-5.958331,50,2018.516689
-6.717044,50,2021.816184
-8.951731,50,2025.346592
-9.589491,50,2028.836579
-12.281797,50,2032.236304
-10.978925,50,2035.522052
-10.724777,50,2038.842522
-6.820401,50,2042.093419
-9.231871,50,2045.348326
-10.617149,50,2048.637589
-10.628145,50,2052.214693
-10.771115,50,2055.59643
-12.431252,50,2058.986566
-6.939541,50,2062.432063
-12.02108,50,2065.88495
-6.175708,50,2069.139759
-11.942339,50,2072.393656
-6.12431,50,2075.613645
-10.397868,50,2078.995057
-5.799386,50,2082.284686
-7.633921,50,2085.645966
-9.681763,50,2088.920872
-11.001188,50,2092.305519
-10.262511,50,2095.717088
-11.129289,50,2099.154802
-9.103073,50,2102.441582
-6.59487,50,2105.734552
-8.212541,50,2109.019938
-14.096643,50,2112.338482
-11.056507,50,2115.756179
-9.428643,50,2119.10274
-12.637601,50,2122.401378
-9.90984,50,2125.761672
-6.280869,50,2129.235728
-6.928869,50,2132.738842
-7.886528,50,2136.017084
-10.31638,50,2139.342825
-9.348811,50,2142.868927
-6.935442,50,2146.374604
-13.867004,50,2149.671576
-8.77608,50,2152.911131
-14.33052,50,2156.133285
-6.222716,50,2159.395917
-11.308447,50,2162.721925
-10.751385,50,2166.031581
-11.079629,50,2169.299983
-7.831952,50,2172.649662
-7.522284,50,2175.916273
-5.701359,50,2179.162472
-12.641374,50,2182.455113
-10.643033,50,2185.763776
-12.235755,50,2189.015365
-5.085836,50,2192.270298
-11.217327,50,2195.751172
-7.820265,50,2199.573437
-6.531466,50,2202.855655
-6.407696,50,2206.177019
-6.018749,50,2209.39911
-7.189362,50,2212.737007
-7.49203,50,2215.961322
-9.549452,50,2219.137775
-6.830634,50,2222.345999
-7.431455,50,2225.591311
-9.548179,50,2228.868872
-12.823198,50,2232.043267
-9.187466,50,2235.245782
-13.2691,50,2238.547448
-6.371949,50,2241.769935
-9.268073,50,2244.948293
-11.180851,50,2248.152093
-11.37984,50,2251.392105
-12.806476,50,2254.684587
-9.682749,50,2257.930486
-6.673114,50,2261.289347
-6.125836,50,2264.836864
-12.98354,50,2268.268803
-12.23976,50,2271.500362
-12.587918,50,2274.809634
-6.599555,50,2278.215408
-10.80571,50,2281.59802
-15.000607,50,2284.812808
-5.327602,50,2288.026108
-8.969417,50,2291.365836
-7.954149,50,2294.948138
-14.057152,50,2298.577124
-7.173304,50,2301.822982
-6.359615,50,2305.053467
-10.60799,50,2308.257893
-7.704372,50,2311.466544
-10.867922,50,2314.712761
-7.753486,50,2318.088475
-12.11574,50,2321.832356
-7.245448,50,2325.174453
-7.989375,50,2328.463369
-9.243768,50,2331.980544
-14.089019,50,2335.365517
-9.958805,50,2338.594921
-12.321528,50,2341.759536
-10.209038,50,2345.026037
-11.234248,50,2348.208685
-12.683407,50,2351.679249
-9.951652,50,2354.99734
-8.787509,50,2358.342022
-7.539996,50,2361.673565
-10.972578,50,2364.890277
-12.583823,50,2368.085282
-13.878694,50,2371.446468
-7.614942,50,2374.645089
-11.16579,50,2377.847004
-8.846999,50,2381.148637
-8.944424,50,2384.536305
-11.309172,50,2387.780967
-9.726526,50,2391.029744
-8.232835,50,2394.430918
-7.186444,50,2398.247939
-10.293511,50,2401.669625
-13.395304,50,2405.066685
-7.373922,50,2408.252193
-11.179646,50,2411.570949
-14.446047,50,2414.821429
-6.279471,50,2418.04236
-10.640418,50,2421.258662
-14.961363,50,2424.580478
-13.844056,50,2427.90139
-11.535675,50,2431.111429
-8.091566,50,2434.304947
-9.039848,50,2437.586935
-6.849947,50,2440.838473
-12.544252,50,2444.236573
-12.230407,50,2447.495549
-9.856669,50,2450.780585
-12.085058,50,2454.038566
-13.668624,50,2457.251833
-5.794745,50,2460.461018
-11.141909,50,2463.780766
-9.112864,50,2467.156565
-14.370126,50,2470.545394
-7.296322,50,2473.758442
-6.548911,50,2477.024935
-5.178525,50,2480.35311
-7.694294,50,2483.645237
-13.458809,50,2486.846584
-7.394252,50,2490.194658
-6.018204,50,2493.514918
-13.633601,50,2496.689102
-5.993462,50,2499.901879
-8.386414,50,2503.381241
-12.646939,50,2506.607823
-12.91949,50,2511.393844
-12.916098,50,2514.765964
-13.416659,50,2518.047204
-5.568833,50,2521.368003
-7.577649,50,2524.761074
-6.291757,50,2527.961359
-12.851603,50,2531.107505
-8.840865,50,2534.433626
-6.997747,50,2537.728017
-8.125144,50,2540.936394
-11.18374,50,2544.08396
-5.94444,50,2547.224083
-11.2656,50,2551.915681
-6.639408,50,2555.290801
-6.05803,50,2558.823102
-9.385872,50,2562.18637
-7.455455,50,2565.635724
-5.443001,50,2568.883872
-13.679645,50,2572.203249
-15.477539,50,2575.659716
-11.669497,50,2579.038218
-4.827095,50,2582.335194
-20.039958,50,2585.621744
-15.143963,50,2588.875859
-10.64389,50,2592.131782
-8.803792,50,2595.594399
-8.654775,50,2599.076779
-11.189359,50,2602.485613
-9.699283,50,2605.909636
-6.998795,50,2609.183681
-13.601549,50,2612.500196
-13.665685,50,2615.705671
-12.990606,50,2618.926747
-8.167761,50,2622.298331
-9.088899,50,2625.836357
-10.458184,50,2629.075148
-10.556121,50,2632.317153
-6.897291,50,2635.534041
-11.238365,50,2638.792009
-11.009756,50,2642.008871
-10.914902,50,2645.194831
-10.945109,50,2648.407625
-8.061343,50,2651.876285
-13.14679,50,2655.243373
-7.865524,50,2658.433987
-6.980101,50,2661.649539
-10.224574,50,2664.989244
-6.611139,50,2668.275078
-6.382075,50,2671.717577
-7.474623,50,2675.10992
-7.319074,50,2679.095696
-9.309011,50,2683.304564
-9.79357,50,2687.551895
-8.726764,50,2691.531811
-6.283081,50,2694.96944
-7.327037,50,2698.379558
-11.448254,50,2701.714268
-8.078999,50,2705.793934
-8.371454,50,2710.621887
-9.008501,50,2714.43277
-5.937765,50,2718.241202
-8.654661,50,2721.571581
-6.476368,50,2724.937375
-8.030068,50,2728.236288
-5.99286,50,2731.534104
-7.044505,50,2734.867144
-10.624282,50,2738.360483
-5.991895,50,2741.875642
-9.762906,50,2745.413155
-13.33149,50,2748.712893
-9.310212,50,2752.02933
-13.250305,50,2755.346319
-9.55321,50,2758.72942
-10.521937,50,2762.036783
-14.490334,50,2765.344785
-11.843065,50,2768.631071
-8.378294,50,2771.950875
-12.068725,50,2775.267354
-13.433029,50,2778.633996
-8.893217,50,2781.933495
-5.895805,50,2785.21698
-8.061901,50,2788.506457
-11.130387,50,2791.789052
-12.949369,50,2795.072097
-5.150577,50,2798.462957
-6.588911,50,2801.796297
-10.648857,50,2805.266746
-10.628247,50,2808.72632
-7.167588,50,2812.155849
-5.792746,50,2815.481804
-7.365119,50,2818.810859
-7.598074,50,2822.146224
-9.644656,50,2825.529322
-10.219634,50,2828.808969
-13.866769,50,2832.181718
-6.855598,50,2836.817517
-8.27799,50,2840.995131
-8.953126,50,2845.409951
-6.120169,50,2849.404891
-5.671689,50,2853.557023
