#{"t_start": 1776943639.6980085, "env_id": "Reacher-v5"}
r,l,t
-108.777931,50,2892.143101
-104.13152,50,2896.187535
-107.851941,50,2900.450561
-103.518491,50,2904.602885
-102.577236,50,2909.319128
-105.127658,50,2913.370636
-107.699263,50,2918.727227
-108.511916,50,2923.351111
-109.781112,50,2927.549591
-108.090809,50,2932.22004
-107.520966,50,2936.602927
-107.450588,50,2940.717138
-110.30368,50,2945.282963
-108.739439,50,2949.64683
-108.143752,50,2954.166861
-107.389531,50,2958.375738
-109.203439,50,2962.888867
-110.016766,50,2967.513595
-109.135007,50,2971.603276
-103.657846,50,2975.689259
-108.049228,50,2980.212604
-105.287283,50,2984.438169
-109.109694,50,2988.574165
-102.828078,50,2992.68846
-106.276935,50,2997.168415
-108.364787,50,3001.765386
-108.417987,50,3006.093058
-103.241395,50,3010.444416
-108.684484,50,3014.93295
-106.64953,50,3019.50081
-108.609813,50,3023.934863
-110.732178,50,3028.405494
-106.132236,50,3032.72225
-108.440947,50,3036.994779
-103.572235,50,3041.340799
-105.404509,50,3045.469644
-109.714786,50,3049.780536
-103.569214,50,3053.948533
-102.950001,50,3058.343289
-106.230261,50,3063.051901
-105.976232,50,3067.251029
-105.515193,50,3071.985815
-105.921674,50,3076.125776
-106.180779,50,3080.568026
-104.076547,50,3084.704822
-104.638489,50,3088.675733
-107.64247,50,3092.67797
-107.426323,50,3096.694556
-105.294449,50,3100.622021
-110.060814,50,3104.479776
-103.461464,50,3108.319515
-109.898537,50,3112.564207
-104.856821,50,3116.595869
-108.121197,50,3120.519424
-103.084109,50,3124.587136
-105.708428,50,3128.769233
-109.740358,50,3132.761082
-102.190469,50,3136.632588
-110.565007,50,3140.486805
-109.375281,50,3144.388785
-105.425755,50,3148.580488
-110.537207,50,3152.615983
-108.993957,50,3156.804222
-108.988797,50,3160.74831
-110.336629,50,3164.635789
-109.623807,50,3168.615287
-108.256468,50,3172.645618
-107.760872,50,3176.501744
-108.633775,50,3180.561264
-110.053489,50,3184.538507
-102.404414,50,3188.436108
-108.167179,50,3192.365022
-107.818832,50,3196.379338
-109.185212,50,3200.271043
-102.994491,50,3204.203624
-106.363487,50,3208.470358
-108.678637,50,3212.388954
-108.953623,50,3216.489076
-105.612115,50,3220.4622
-104.838834,50,3224.318989
-103.349752,50,3228.193582
-107.418348,50,3232.082402
-107.954434,50,3235.959868
-108.848793,50,3239.863366
-109.008104,50,3243.950705
-106.19147,50,3247.8597
-109.141899,50,3251.946533
-107.158319,50,3255.921263
-106.03249,50,3259.921919
-104.325045,50,3263.899395
-108.315215,50,3267.898765
-108.077483,50,3271.895859
-107.019237,50,3275.872682
-110.38682,50,3280.010669
-104.901852,50,3284.09836
-107.808249,50,3288.085635
-109.009862,50,3292.145167
-109.610152,50,3296.106275
-104.949667,50,3299.991873
-108.860421,50,3304.193337
-109.525428,50,3308.184536
-109.315365,50,3312.087614
-109.134215,50,3316.073437
-108.366102,50,3319.916778
-108.65061,50,3324.100543
-108.622435,50,3328.230151
-109.266866,50,3332.134395
-110.669202,50,3336.073027
-108.27134,50,3340.304432
-103.88104,50,3344.297304
-105.347523,50,3348.243621
-105.162802,50,3352.597854
-109.33676,50,3356.768669
-103.32226,50,3360.983448
-107.568455,50,3364.837602
-109.680499,50,3368.744737
-110.069891,50,3372.788965
-107.665879,50,3376.758898
-103.743479,50,3380.731764
-110.857592,50,3384.8459
-108.055252,50,3389.079419
-108.615148,50,3393.147775
-105.764522,50,3397.108101
-106.095793,50,3400.999157
-106.652495,50,3404.868776
-106.372753,50,3408.804454
-108.672784,50,3412.783394
-110.050051,50,3416.761749
-104.842085,50,3421.440772
-108.284598,50,3425.53911
-109.324436,50,3429.494514
-107.992596,50,3433.442302
-106.737055,50,3437.377595
-107.225851,50,3441.326327
-107.927931,50,3445.263744
-108.569242,50,3449.305384
-106.493609,50,3453.170542
-102.658278,50,3457.407575
-109.160593,50,3461.42296
-103.000075,50,3465.307366
-109.207948,50,3469.218247
-109.76409,50,3473.108572
-108.61566,50,3476.964436
-107.350766,50,3480.787472
-105.859626,50,3484.767373
-105.485939,50,3488.782129
-104.194823,50,3492.718842
-109.496222,50,3496.58932
-108.223691,50,3500.527166
-106.085107,50,3504.574221
-109.014528,50,3508.731583
-107.981709,50,3512.695764
-109.935266,50,3516.657659
-108.872482,50,3520.705923
-104.444475,50,3524.783708
-106.690688,50,3528.65592
-109.476553,50,3532.543517
-106.543624,50,3536.410952
-108.553912,50,3540.26076
-105.442322,50,3544.126874
-109.659963,50,3548.041254
-108.25883,50,3552.078809
-104.658071,50,3556.092742
-105.924727,50,3559.951026
-105.829866,50,3563.855631
-108.832919,50,3567.804829
-109.602913,50,3571.818217
-106.732918,50,3576.47928
-110.107743,50,3581.613582
-110.514864,50,3585.918081
-107.897272,50,3590.226616
-103.504423,50,3594.756712
-107.783772,50,3599.440766
-105.101225,50,3604.020933
-103.418856,50,3608.468448
-107.485194,50,3612.876836
-109.178439,50,3617.482871
-107.762579,50,3622.481749
-104.574213,50,3627.041422
-107.496872,50,3631.171845
-109.810292,50,3636.426268
-107.917445,50,3641.028624
-103.914314,50,3645.288795
-105.592935,50,3649.44938
-106.249438,50,3653.773102
-105.718536,50,3658.091176
-106.631363,50,3662.266121
-109.678444,50,3666.421651
-105.012957,50,3670.483713
-109.610693,50,3674.666665
-108.650892,50,3678.937682
-107.937371,50,3682.905387
-110.548795,50,3687.641875
-105.655412,50,3691.894489
-104.924603,50,3696.19346
-107.456372,50,3700.701741
-109.123388,50,3704.88554
-108.571543,50,3709.409801
-106.812097,50,3713.849166
-109.389079,50,3718.169541
-104.270198,50,3723.070844
-110.365759,50,3727.198441
-108.045994,50,3731.63061
-109.675633,50,3736.105409
-103.133048,50,3740.410794
-106.876049,50,3744.589187
-109.999712,50,3748.782218
-105.347716,50,3752.812522
-106.879517,50,3757.355783
-109.12946,50,3761.522
-107.222642,50,3765.559546
-107.239495,50,3769.758747
-105.860914,50,3774.216758
-106.641053,50,3778.256819
-105.879571,50,3782.461389
-108.918737,50,3786.603796
-110.437307,50,3790.80431
-107.810906,50,3794.892009
-104.775218,50,3799.009108
-110.089374,50,3803.003762
-102.461444,50,3807.287253
-108.891298,50,3811.267422
-103.381267,50,3815.320596
-110.875975,50,3819.306349
